Frame Transformation Calculation


Calculation Inputs

Calculation type       = Frame Transformation (from Frame 1 to Frame 2)
Frame 1                = j2000
Frame 2                = ITRF93
Time system            = UTC
Time format            = Calendar date and time
Time range             = dec 31 2020 23:59:59 to dec 31 2025 23:59:59
Step                   = 1 hours
Light propagation      = No correction
Orientation form       = Euler angles
Rotation order         = R = [Angle3]z * [Angle2]x * [Angle1]z
Angular units          = Degrees
Angular velocity form  = Not included
Angular velocity units = Degrees/second


Frame Transformation Results

UTC calendar date               Angle 3 (deg)  Angle 2 (deg)  Angle 1 (deg)
2021-01-12 17:59:59.000000 UTC   -67.92887324     0.11531390    90.10458881
2021-01-12 18:59:59.000000 UTC   -52.88089362     0.11529747    90.09767645
2021-01-12 19:59:59.000000 UTC   -37.83086763     0.11528539    90.08871771
2021-01-12 20:59:59.000000 UTC   -22.77942650     0.11527857    90.07834383
2021-01-12 21:59:59.000000 UTC    -7.72729955     0.11527758    90.06728413
2021-01-12 22:59:59.000000 UTC     7.32473607     0.11528259    90.05631576
2021-01-12 23:59:59.000000 UTC    22.37590904     0.11529333    90.04621005
2021-01-13 00:59:59.000000 UTC    37.42550669     0.11530917    90.03767965
2021-01-13 01:59:59.000000 UTC    52.47292517     0.11532912    90.03132843
2021-01-13 02:59:59.000000 UTC    67.51771015     0.11535189    90.02761071
2021-01-13 03:59:59.000000 UTC    82.55958790     0.11537601    90.02680023
2021-01-13 04:59:59.000000 UTC    97.59848369     0.11539993    90.02897172
2021-01-13 05:59:59.000000 UTC   112.63452646     0.11542210    90.03399622
2021-01-13 06:59:59.000000 UTC   127.66803964     0.11544108    90.04155033
2021-01-13 07:59:59.000000 UTC   142.69951865     0.11545568    90.05113861
2021-01-13 08:59:59.000000 UTC   157.72959700     0.11546497    90.06212755
2021-01-13 09:59:59.000000 UTC   172.75900307     0.11546841    90.07378878
2021-01-13 10:59:59.000000 UTC  -172.21148937     0.11546584    90.08534851
2021-01-13 11:59:59.000000 UTC  -157.18111365     0.11545754    90.09604007
2021-01-13 12:59:59.000000 UTC  -142.14916221     0.11544414    90.10515592
2021-01-13 13:59:59.000000 UTC  -127.11503477     0.11542665    90.11209576
2021-01-13 14:59:59.000000 UTC  -112.07827926     0.11540635    90.11640753
2021-01-13 15:59:59.000000 UTC   -97.03862298     0.11538470    90.11781852
2021-01-13 16:59:59.000000 UTC   -81.99599158     0.11536327    90.11625438
2021-01-13 17:59:59.000000 UTC   -66.95051465     0.11534361    90.11184470
2021-01-13 18:59:59.000000 UTC   -51.90251728     0.11532714    90.10491459
2021-01-13 19:59:59.000000 UTC   -36.85249817     0.11531508    90.09596272
2021-01-13 20:59:59.000000 UTC   -21.80109555     0.11530833    90.08562735
2021-01-13 21:59:59.000000 UTC    -6.74904340     0.11530743    90.07464244
2021-01-13 22:59:59.000000 UTC     8.30287917     0.11531253    90.06378711
2021-01-13 23:59:59.000000 UTC    23.35390172     0.11532335    90.05383180
2021-01-14 00:59:59.000000 UTC    38.40331624     0.11533923    90.04548452
2021-01-14 01:59:59.000000 UTC    53.45052384     0.11535915    90.03934418
2021-01-14 02:59:59.000000 UTC    68.49507790     0.11538183    90.03585737
2021-01-14 03:59:59.000000 UTC    83.53671403     0.11540579    90.03528850
2021-01-14 04:59:59.000000 UTC    98.57536772     0.11542946    90.03770208
2021-01-14 05:59:59.000000 UTC   113.61117840     0.11545129    90.04295867
2021-01-14 06:59:59.000000 UTC   128.64447947     0.11546986    90.05072487
2021-01-14 07:59:59.000000 UTC   143.67577525     0.11548398    90.06049636
2021-01-14 08:59:59.000000 UTC   158.70570641     0.11549274    90.07163249
2021-01-14 09:59:59.000000 UTC   173.73500629     0.11549562    90.08339989
2021-01-14 10:59:59.000000 UTC  -171.23554890     0.11549248    90.09502236
2021-01-14 11:59:59.000000 UTC  -156.20519276     0.11548362    90.10573350
2021-01-14 12:59:59.000000 UTC  -141.17322071     0.11546969    90.11482872
2021-01-14 13:59:59.000000 UTC  -126.13903799     0.11545173    90.12171327
2021-01-14 14:59:59.000000 UTC  -111.10220025     0.11543101    90.12594279
2021-01-14 15:59:59.000000 UTC   -96.06244421     0.11540903    90.12725402
2021-01-14 16:59:59.000000 UTC   -81.01970607     0.11538734    90.12558312
2021-01-14 17:59:59.000000 UTC   -65.97412633     0.11536751    90.12107063
2021-01-14 18:59:59.000000 UTC   -50.92604067     0.11535096    90.11405221
2021-01-14 19:59:59.000000 UTC   -35.87595731     0.11533887    90.10503608
2021-01-14 20:59:59.000000 UTC   -20.82452225     0.11533214    90.09466825
2021-01-14 21:59:59.000000 UTC    -5.77247495     0.11533130    90.08368819
2021-01-14 22:59:59.000000 UTC     9.27940267     0.11533647    90.07287780
2021-01-14 23:59:59.000000 UTC    24.33034025     0.11534734    90.06300745
2021-01-15 00:59:59.000000 UTC    39.37963221     0.11536324    90.05478273
2021-01-15 01:59:59.000000 UTC    54.42668634     0.11538312    90.04879584
2021-01-15 02:59:59.000000 UTC    69.47106435     0.11540570    90.04548508
2021-01-15 03:59:59.000000 UTC    84.51251183     0.11542946    90.04510485
