Frame Transformation Calculation


Calculation Inputs

Calculation type       = Frame Transformation (from Frame 1 to Frame 2)
Frame 1                = j2000
Frame 2                = ITRF93
Time system            = UTC
Time format            = Calendar date and time
Time range             = jan 1 2016 00:00:00 to Jan 1 2021 00:00:00
Step                   = 1 hours
Light propagation      = No correction
Orientation form       = Euler angles
Rotation order         = R = [Angle3]z * [Angle2]x * [Angle1]z
Angular units          = Degrees
Angular velocity form  = Not included
Angular velocity units = Degrees/second


Frame Transformation Results

UTC calendar date               Angle 3 (deg)  Angle 2 (deg)  Angle 1 (deg)
2016-01-07 23:00:00.000000 UTC     3.61192764     0.08904351    88.13259789
2016-01-08 00:00:00.000000 UTC    18.66463808     0.08905082    88.12095430
2016-01-08 01:00:00.000000 UTC    33.71590920     0.08906264    88.11075004
2016-01-08 02:00:00.000000 UTC    48.76503956     0.08907822    88.10268655
2016-01-08 03:00:00.000000 UTC    63.81147437     0.08909658    88.09731860
2016-01-08 04:00:00.000000 UTC    78.85484329     0.08911654    88.09501655
2016-01-08 05:00:00.000000 UTC    93.89498588     0.08913681    88.09594083
2016-01-08 06:00:00.000000 UTC   108.93196201     0.08915609    88.10003158
2016-01-08 07:00:00.000000 UTC   123.96604741     0.08917312    88.10701306
2016-01-08 08:00:00.000000 UTC   138.99771450     0.08918683    88.11641286
2016-01-08 09:00:00.000000 UTC   154.02759988     0.08919635    88.12759437
2016-01-08 10:00:00.000000 UTC   169.05646108     0.08920111    88.13980005
2016-01-08 11:00:00.000000 UTC  -175.91487497     0.08920085    88.15220299
2016-01-08 12:00:00.000000 UTC  -160.88556780     0.08919567    88.16396271
2016-01-08 13:00:00.000000 UTC  -145.85482056     0.08918600    88.17428236
2016-01-08 14:00:00.000000 UTC  -130.82193395     0.08917257    88.18246263
2016-01-08 15:00:00.000000 UTC  -115.78635387     0.08915638    88.18794943
2016-01-08 16:00:00.000000 UTC  -100.74770959     0.08913860    88.19037203
2016-01-08 17:00:00.000000 UTC   -85.70583953     0.08912053    88.18956884
2016-01-08 18:00:00.000000 UTC   -70.66080275     0.08910349    88.18559893
2016-01-08 19:00:00.000000 UTC   -55.61287572     0.08908871    88.17873876
2016-01-08 20:00:00.000000 UTC   -40.56253398     0.08907729    88.16946389
2016-01-08 21:00:00.000000 UTC   -25.51041986     0.08907010    88.15841663
2016-01-08 22:00:00.000000 UTC   -10.45729839     0.08906769    88.14636201
2016-01-08 23:00:00.000000 UTC     4.59599503     0.08907033    88.13413546
2016-01-09 00:00:00.000000 UTC    19.64861197     0.08907791    88.12258538
2016-01-09 01:00:00.000000 UTC    34.69974991     0.08908999    88.11251430
2016-01-09 02:00:00.000000 UTC    49.74870812     0.08910582    88.10462295
2016-01-09 03:00:00.000000 UTC    64.79493558     0.08912441    88.09946236
2016-01-09 04:00:00.000000 UTC    79.83806798     0.08914455    88.09739683
2016-01-09 05:00:00.000000 UTC    94.87795270     0.08916494    88.09857899
2016-01-09 06:00:00.000000 UTC   109.91465891     0.08918428    88.10293966
2016-01-09 07:00:00.000000 UTC   124.94847227     0.08920132    88.11019318
2016-01-09 08:00:00.000000 UTC   139.97987507     0.08921497    88.11985727
2016-01-09 09:00:00.000000 UTC   155.00951323     0.08922437    88.13128600
2016-01-09 10:00:00.000000 UTC   170.03815220     0.08922896    88.14371391
2016-01-09 11:00:00.000000 UTC  -174.93337486     0.08922850    88.15630786
2016-01-09 12:00:00.000000 UTC  -159.90422365     0.08922310    88.16822354
2016-01-09 13:00:00.000000 UTC  -144.87359571     0.08921320    88.17866249
2016-01-09 14:00:00.000000 UTC  -129.84079274     0.08919955    88.18692639
2016-01-09 15:00:00.000000 UTC  -114.80526412     0.08918315    88.19246466
2016-01-09 16:00:00.000000 UTC   -99.76664471     0.08916521    88.19491211
2016-01-09 17:00:00.000000 UTC   -84.72478017     0.08914701    88.19411445
2016-01-09 18:00:00.000000 UTC   -69.67973825     0.08912990    88.19013940
2016-01-09 19:00:00.000000 UTC   -54.63180470     0.08911510    88.18327271
2016-01-09 20:00:00.000000 UTC   -39.58146422     0.08910371    88.17399909
2016-01-09 21:00:00.000000 UTC   -24.52936768     0.08909659    88.16296941
2016-01-09 22:00:00.000000 UTC    -9.47628768     0.08909430    88.15095625
2016-01-09 23:00:00.000000 UTC     5.57693476     0.08909707    88.13880067
2016-01-10 00:00:00.000000 UTC    20.62944824     0.08910480    88.12735405
2016-01-10 01:00:00.000000 UTC    35.68044947     0.08911704    88.11741967
2016-01-10 02:00:00.000000 UTC    50.72923838     0.08913301    88.10969761
2016-01-10 03:00:00.000000 UTC    65.77526648     0.08915170    88.10473637
2016-01-10 04:00:00.000000 UTC    80.81817468     0.08917191    88.10289505
2016-01-10 05:00:00.000000 UTC    95.85781723     0.08919233    88.10431936
2016-01-10 06:00:00.000000 UTC   110.89427139     0.08921164    88.10893207
2016-01-10 07:00:00.000000 UTC   125.92783164     0.08922858    88.11643869
2016-01-10 08:00:00.000000 UTC   140.95898931     0.08924208    88.12634790
2016-01-10 09:00:00.000000 UTC   155.98839882     0.08925128    88.13800526
2016-01-10 10:00:00.000000 UTC   171.01683318     0.08925563    88.15063778
2016-01-10 11:00:00.000000 UTC  -173.95486847     0.08925489    88.16340631
2016-01-10 12:00:00.000000 UTC  -158.92585766     0.08924918    88.17546237
2016-01-10 13:00:00.000000 UTC  -143.89533404     0.08923897    88.18600563
2016-01-10 14:00:00.000000 UTC  -128.86259973     0.08922501    88.19433819
2016-01-10 15:00:00.000000 UTC  -113.82710685     0.08920833    88.19991218
2016-01-10 16:00:00.000000 UTC   -98.78849518     0.08919013    88.20236737
2016-01-10 17:00:00.000000 UTC   -83.74661721     0.08917173    88.20155625
2016-01-10 18:00:00.000000 UTC   -68.70154888     0.08915445    88.19755477
2016-01-10 19:00:00.000000 UTC   -53.65358503     0.08913954    88.19065777
2016-01-10 20:00:00.000000 UTC   -38.60321975     0.08912809    88.18135934
2016-01-10 21:00:00.000000 UTC   -23.55111291     0.08912097    88.17031934
2016-01-10 22:00:00.000000 UTC    -8.49804499     0.08911871    88.15831826
2016-01-10 23:00:00.000000 UTC     6.55513658     0.08912155    88.14620353
2016-01-11 00:00:00.000000 UTC    21.60757594     0.08912936    88.13483101
2016-01-11 01:00:00.000000 UTC    36.65846780     0.08914167    88.12500599
2016-01-11 02:00:00.000000 UTC    51.70711292     0.08915771    88.11742771
2016-01-11 03:00:00.000000 UTC    66.75296614     0.08917644    88.11264133
2016-01-11 04:00:00.000000 UTC    81.79567377     0.08919665    88.11100055
2016-01-11 05:00:00.000000 UTC    96.83509747     0.08921701    88.11264371
2016-01-11 06:00:00.000000 UTC   111.87132326     0.08923620    88.11748476
2016-01-11 07:00:00.000000 UTC   126.90465530     0.08925297    88.12521958
2016-01-11 08:00:00.000000 UTC   141.93559472     0.08926624    88.13534703
2016-01-11 09:00:00.000000 UTC   156.96480528     0.08927514    88.14720332
2016-01-11 10:00:00.000000 UTC   171.99306825     0.08927915    88.16000721
2016-01-11 11:00:00.000000 UTC  -172.97877065     0.08927803    88.17291298
2016-01-11 12:00:00.000000 UTC  -157.94985849     0.08927192    88.18506768
2016-01-11 13:00:00.000000 UTC  -142.91939291     0.08926130    88.19566895
2016-01-11 14:00:00.000000 UTC  -127.88667658     0.08924695    88.20401947
2016-01-11 15:00:00.000000 UTC  -112.85116475     0.08922989    88.20957448
2016-01-11 16:00:00.000000 UTC   -97.81250273     0.08921136    88.21197931
2016-01-11 17:00:00.000000 UTC   -82.77055062     0.08919267    88.21109404
2016-01-11 18:00:00.000000 UTC   -67.72539343     0.08917516    88.20700369
2016-01-11 19:00:00.000000 UTC   -52.67733605     0.08916008    88.20001313
2016-01-11 20:00:00.000000 UTC   -37.62688285     0.08914852    88.19062676
2016-01-11 21:00:00.000000 UTC   -22.57470349     0.08914134    88.17951422
2016-01-11 22:00:00.000000 UTC    -7.52158701     0.08913907    88.16746456
2016-01-11 23:00:00.000000 UTC     7.53161233     0.08914193    88.15533204
2016-01-12 00:00:00.000000 UTC    22.58403406     0.08914977    88.14397713
2016-01-12 01:00:00.000000 UTC    37.63487109     0.08916213    88.13420692
2016-01-12 02:00:00.000000 UTC    52.68342535     0.08917819    88.12671948
2016-01-12 03:00:00.000000 UTC    67.72915551     0.08919691    88.12205615
2016-01-12 04:00:00.000000 UTC    82.77171387     0.08921707    88.12056462
2016-01-12 05:00:00.000000 UTC    97.81097016     0.08923733    88.12237515
2016-01-12 06:00:00.000000 UTC   112.84701991     0.08925636    88.12739224
2016-01-12 07:00:00.000000 UTC   127.88017753     0.08927291    88.13530146
2016-01-12 08:00:00.000000 UTC   142.91095450     0.08928588    88.14559132
2016-01-12 09:00:00.000000 UTC   157.94002436     0.08929444    88.15758831
2016-01-12 10:00:00.000000 UTC   172.96817683     0.08929805    88.17050268
2016-01-12 11:00:00.000000 UTC  -172.00373573     0.08929651    88.18348208
2016-01-12 12:00:00.000000 UTC  -156.97485601     0.08928996    88.19566919
2016-01-12 13:00:00.000000 UTC  -141.94437988     0.08927889    88.20625990
2016-01-12 14:00:00.000000 UTC  -126.91161098     0.08926409    88.21455783
2016-01-12 15:00:00.000000 UTC  -111.87600817     0.08924663    88.22002185
2016-01-12 16:00:00.000000 UTC   -96.83722284     0.08922773    88.22230334
2016-01-12 17:00:00.000000 UTC   -81.79512319     0.08920873    88.22127051
2016-01-12 18:00:00.000000 UTC   -66.74980390     0.08919096    88.21701803
2016-01-12 19:00:00.000000 UTC   -51.70158028     0.08917570    88.20986122
