
-2.3674639 49.4494315
-2.3679011 49.4494709
-2.367091 49.4495195
-2.3683088 49.4496242
-2.3684921 49.4497647
-2.368669 49.449885
-2.368854 49.4500415
-2.3692666 49.4505448
-2.3691258 49.4505479
-2.4592262 49.455431
-2.4590071 49.4554335
-2.4638581 49.4556031
-2.4597961 49.4556032
-2.4594764 49.4556064
-2.4601132 49.4556475
-2.4604372 49.4556754
-2.4640732 49.4557126
-2.4586694 49.4557457
-2.4597811 49.4557469
-2.4599911 49.4557942
-2.4638293 49.4558543
-2.4605075 49.4558657
-2.4632208 49.4559075
-2.4643252 49.4559749
-2.462676 49.4560161
-2.4601566 49.4561151
-2.4644936 49.4561272
-2.4624129 49.456214
-2.459024 49.4562254
-2.459024 49.4562254
-2.4647886 49.4562312
-2.4651461 49.4562521
-2.459743 49.4562722
-2.4623953 49.4563375
-2.4654275 49.4564186
-2.4654964 49.4565307
-2.4653977 49.4566184
-2.4623496 49.4566579
-2.4623496 49.4566579
-2.4655151 49.4567939
-2.4656794 49.456852
-2.4619223 49.4569548
-2.4656634 49.4569972
-2.4615345 49.4570103
-2.4653569 49.4571062
-2.4610262 49.4571872
-2.4608602 49.4574357
-2.460504 49.4574369
-2.4606042 49.4574464
-2.4606974 49.4574552
-2.4603935 49.4575574
-2.4655385 49.4576114
-2.4604656 49.4578658
-2.4656667 49.4579362
-2.459698 49.4579858
-2.4604254 49.4580004
-2.4592918 49.4581087
-2.4657372 49.4582431
-2.4592611 49.4583032
-2.4594625 49.4584469
-2.4656938 49.4585257
-2.4655527 49.4586402
-2.4653346 49.4587039
-2.459235 49.45879
-2.4652126 49.4588158
-2.4589201 49.458912
-2.4652408 49.4590708
-2.4652131 49.4593151
-2.4590325 49.4594309
-2.4651246 49.4595597
-2.4650841 49.4597257
-2.4593973 49.4597813
-2.4645479 49.4597991
-2.4648497 49.4598203
-2.4642988 49.4598934
-2.459698 49.4601932
-2.4598451 49.4602318
-2.4639737 49.4603219
-2.4601942 49.4603231
-2.4636414 49.4604975
-2.4640021 49.4605487
-2.4603248 49.4606247
-2.463143 49.460662
-2.4629292 49.460668
-2.460718 49.4607713
-2.4622686 49.4609572
-2.4608087 49.461143
-2.4615999 49.4611469
-2.4608734 49.461223
-2.460627 49.461235
-2.4609663 49.4612887
-2.4606174 49.4612927
-2.4610289 49.4614748
-2.4609826 49.4614919
-2.4612314 49.46174
-2.461192 49.4617628
-2.4610463 49.4619842
-2.4610709 49.4619954
-2.4646759 49.4620928
-2.4651337 49.462177
-2.4636129 49.462207
-2.4639538 49.4622622
-2.4656262 49.462272
-2.4643073 49.4622758
-2.4635263 49.4623147
-2.4635263 49.4623147
-2.4656812 49.4624565
